,BugId,Project,FixHashId,BUG,BIC,Comments,title,description
1441,1333252,cinder,ea56cf255ac956d23eba5bb4f6e7312b944eb5fb,1,0,“Update _resize_volume_file() to support appropriate permissions”,IBMNAS driver fails to resize volume after setting...,"Based on the discussion of drivers setting inappropriate permissions (https://wiki.openstack.org/wiki/OSSN/OSSN-0014), ibmnas driver inherits  _set_rw_permissions_for_all() from nfs.py which sets 666 to the volumes.
Changes are expected to be made in nfs.py such that it sets 600 or 660 permissions, while doing so ibmnas driver fails performing the operation  _resize_volume_file(). This can be fixed by performing resize operation using root user."
1442,1333315,nova,04add2ed0d8b0341ea347ac98834f75cf5b2be1d,1,0,“Neutronv2 api does not support neutron without port quota”,Nova boot fails with quota activated in neutron bu...,"When nova is deployed with neutron, nova boot fails if quota are activated but not for ports
""Failing"" usecase:
In neutron.conf
[quotas]
quota_items = network,subnet,router,floatingip
neutron quota-show
+---------------------+-------+
| Field               | Value |
+---------------------+-------+
| floatingip          | 2     |
| network             | 5     |
| router              | 1     |
| security_group      | 10    |
| security_group_rule | 100   |
| subnet              | 4     |
+---------------------+-------+
nova boot fails because neutronv2 api expect neutron.show_quota(tenant_id=context.project_id)['quota'].get('port') to return an int but instead None is returned"
1443,1333325,glance,cb7b189f4cd425cad3cbea6ca71986216416cec7,0,0,"“This is a sync of processutils and lockutils from oslo-incubator
along with their dependencies.”",glance-api workers should default to number of CPU...,"The docs recommend setting the 'workers' option equal to the number of CPUs on the host but defaults to 1.  I proposed a change to devstack to set workers=`nproc` but it was decided to move this into glance itself:
https://review.openstack.org/#/c/99739/
Note that nova changed in Icehouse to default to number of CPUs available also, and Cinder will most likely be doing the same for it's osapi_volume_workers option.
This will have a DocImpact and probably UpgradeImpact is also necessary since if you weren't setting the workers value explicitly before the change you'll now have `nproc` glance API workers by default after restarting the service."
1444,1333370,cinder,6f24ca2496e37f3f75496c0e4191e71e55fd7b5d,0,0,"“ This moves and renames nova.utils.cpu_count() utility method from nova
    to oslo. Added in commit 75c96a48fc7e5dfb59d8258142b01422f81b0253, this”",Set osapi_volume_workers equal to number of CPUs,"I started a change in devstack here but we decided to move this into Cinder itself:
https://review.openstack.org/#/c/98492/
Nova made the same change for it's API and conductor workers in Icehouse:
https://review.openstack.org/#/c/69266/"
1445,1333654,nova,4f8ccd7b95c27180a1cfe689e3c6f46bde5f803b,1,1,,Timeout waiting for vif plugging callback for inst...,"The neutron full job is exhibiting a rather high number of cases where network-vif-plugged timeout are reported.
http://logstash.openstack.org/#eyJzZWFyY2giOiJtZXNzYWdlOiBcIlRpbWVvdXQgd2FpdGluZyBmb3IgdmlmIHBsdWdnaW5nIGNhbGxiYWNrIGZvciBpbnN0YW5jZVwiIiwiZmllbGRzIjpbXSwib2Zmc2V0IjowLCJ0aW1lZnJhbWUiOiIxNzI4MDAiLCJncmFwaG1vZGUiOiJjb3VudCIsInRpbWUiOnsidXNlcl9pbnRlcnZhbCI6MH0sInN0YW1wIjoxNDAzNjA5MTk0NDg4LCJtb2RlIjoiIiwiYW5hbHl6ZV9maWVsZCI6IiJ9
95.78% of this kind of messages appear for the neutron full job. However, only a fraction of those cause build failures, but that's because the way the tests are executed.
This error is currently being masked by another bug as tempest tries to get the console log of a VM in error state: https://bugs.launchpad.net/tempest/+bug/1332414
This bug will target both neutron and nova pending a better triage.
Fixing this is of paramount importance to get the full job running.
Note: This is different from https://bugs.launchpad.net/nova/+bug/1321872 and https://bugs.launchpad.net/nova/+bug/1329546"
1446,1334024,nova,0d781d41fef329294891fdda0c1dac4add5ce7c3,1,1,"""The suffix .rescue is missed here and hence, original disk.config is overwritten.”",Nova rescue fails for libvirt driver with config d...,"I am using config drive to boot VMs. In icehouse, I observed that nova rescue fails and leaves the VM in SHUTOFF state.
Short error log:
instances/270e299b-90b2-46d5-bf9a-e7f6efe3742e/disk.config.rescue': No such file or directory
Difference in Havana and Icehouse code path:
# Havana
# Config drive
 if configdrive.required_by(instance):
      LOG.info(_('Using config drive'), instance=instance)
      extra_md = {}
      if admin_pass:
          extra_md['admin_pass'] = admin_pass
      for f in ('user_name', 'project_name'):
         if hasattr(context, f):
             extra_md[f] = getattr(context, f, None)
         inst_md = instance_metadata.InstanceMetadata(instance,
                content=files, extra_md=extra_md, network_info=network_info)
         with configdrive.ConfigDriveBuilder(instance_md=inst_md) as cdb:
             configdrive_path = basepath(fname='disk.config')
             LOG.info(_('Creating config drive at %(path)s'),
                      {'path': configdrive_path}, instance=instance)
def basepath(fname='', suffix=suffix): << Adds suffix .rescue to disk.config.
    return os.path.join(libvirt_utils.get_instance_path(instance),
                                fname + suffix)
# Icehouse:
# Config drive
if configdrive.required_by(instance):
    LOG.info(_('Using config drive'), instance=instance)
    extra_md = {}
    if admin_pass:
        extra_md['admin_pass'] = admin_pass
    for f in ('user_name', 'project_name'):
        if hasattr(context, f):
            extra_md[f] = getattr(context, f, None)
        inst_md = instance_metadata.InstanceMetadata(instance,
                content=files, extra_md=extra_md, network_info=network_info)
        with configdrive.ConfigDriveBuilder(instance_md=inst_md) as cdb:
            configdrive_path = self._get_disk_config_path(instance)
            LOG.info(_('Creating config drive at %(path)s'),
                         {'path': configdrive_path}, instance=instance)
@staticmethod
def _get_disk_config_path(instance):
    return os.path.join(libvirt_utils.get_instance_path(instance),
                        'disk.config')
The suffix .rescue is missed here and hence, original disk.config is overwritten.
Following change fixed the issue for me:
configdrive_path = self._get_disk_config_path(instance, suffix)
@staticmethod
def _get_disk_config_path(instance, suffix=''):
    return os.path.join(libvirt_utils.get_instance_path(instance),
                            'disk.config' + suffix)"
1447,1334086,cinder,8d6e9cf0fc564942dce14ce8f133c5d0ee06c4f4,1,0,“Commit 971a63bd9cf675a00bce1244ec101577b5c17cac has added a new parameter 'optional_args' to execute method of QuotaReserveTask and QuotaCommitTask. So where those Task used need change to provide the new parameter.”,Import existing volume failed due to missing 'opti...,"Import existing volume failed with below ERROR:
2014-06-24 13:04:54.407 110362 ERROR oslo.messaging.rpc.dispatcher [req-7aff78e5-92c2-4864-8388-7884068e3360 86341fc3271b4e2da241dd3b603c52f5 0807a39b955048ed88c123c9b3a0485b - - -] Exception during message handling: taskflow.patterns.linear_flow.Flow: volume_manage_existing_manager; 7 requires ['optional_args'] but no other entity produces said requirements
Commit 971a63bd9cf675a00bce1244ec101577b5c17cac has added a new parameter 'optional_args' to execute method of QuotaReserveTask and QuotaCommitTask. So where those Task used need change to provide the new parameter.
This commit has changed volume create task flow as below to provide the new parameter.  We need the samiliar change to get_flow method in cinder\volume\flows\manager\manage_existing.py
diff --git a/cinder/volume/api.py b/cinder/volume/api.py
index 2fd65bf..8e4201c 100644
--- a/cinder/volume/api.py
+++ b/cinder/volume/api.py
@@ -174,6 +174,7 @@ class API(base.Base):
             'scheduler_hints': scheduler_hints,
             'key_manager': self.key_manager,
             'backup_source_volume': backup_source_volume,
+            'optional_args': {'is_quota_committed': False}
         }
Commit comment of b5c17cac for reference:
     Made provision for providing optional arguments
    The 'quota_committed' attribute of 'RequestContext' object is
    a transient property, so it will not be saved in the taskflow
    persistent storage. The updated value of 'quota_committed'
    attribute will not be available while resuming/reverting the
    flow, if cinder api-service is down/stopped after committing
    the quota.
    Since this 'quota_committed' attribute is not used anywhere
    in cinder project other than in create-volume taskflow api, so
    removed 'quota_committed' from RequestContext and made
    provision to pass it as an optional argument which will be
    passed to api-flow via create_what dictionary, in order to
    make it persistent and use it as and when needed."
1448,1334142,nova,c250696ba12ead71e741cf8f608ce5212b0cc7bb,1,1,"“The git commit 873aad92944f8840e772d65eda4b3320d65a9ce7[1] has moved
    ""brctl addif"" command, but the commit did not move its error check.”",A server creation fails due to adding interface fa...,"http://logs.openstack.org/72/61972/27/gate/gate-tempest-dsvm-full/ed1ab55/logs/testr_results.html.gz
pythonlogging:'': {{{
2014-06-25 06:45:11,596 25675 INFO     [tempest.common.rest_client] Request (DeleteServersTestXML:test_delete_server_while_in_verify_resize_state): 202 POST http://127.0.0.1:8774/v2/aedc849c2c1742b8b1077c85d609b127/servers 0.295s
2014-06-25 06:45:11,674 25675 INFO     [tempest.common.rest_client] Request (DeleteServersTestXML:test_delete_server_while_in_verify_resize_state): 200 GET http://127.0.0.1:8774/v2/aedc849c2c1742b8b1077c85d609b127/servers/f9fb672b-f2e6-4303-b7d1-2c5aa324170f 0.077s
2014-06-25 06:45:12,977 25675 INFO     [tempest.common.rest_client] Request (DeleteServersTestXML:test_delete_server_while_in_verify_resize_state): 200 GET http://127.0.0.1:8774/v2/aedc849c2c1742b8b1077c85d609b127/servers/f9fb672b-f2e6-4303-b7d1-2c5aa324170f 0.300s
2014-06-25 06:45:12,978 25675 INFO     [tempest.common.waiters] State transition ""BUILD/scheduling"" ==> ""BUILD/spawning"" after 1 second wait
2014-06-25 06:45:14,150 25675 INFO     [tempest.common.rest_client] Request (DeleteServersTestXML:test_delete_server_while_in_verify_resize_state): 200 GET http://127.0.0.1:8774/v2/aedc849c2c1742b8b1077c85d609b127/servers/f9fb672b-f2e6-4303-b7d1-2c5aa324170f 0.171s
2014-06-25 06:45:14,153 25675 INFO     [tempest.common.waiters] State transition ""BUILD/spawning"" ==> ""ERROR/None"" after 3 second wait
2014-06-25 06:45:14,221 25675 INFO     [tempest.common.rest_client] Request (DeleteServersTestXML:test_delete_server_while_in_verify_resize_state): 400 POST http://127.0.0.1:8774/v2/aedc849c2c1742b8b1077c85d609b127/servers/f9fb672b-f2e6-4303-b7d1-2c5aa324170f/action 0.066s
2014-06-25 06:45:14,404 25675 INFO     [tempest.common.rest_client] Request (DeleteServersTestXML:test_delete_server_while_in_verify_resize_state): 204 DELETE http://127.0.0.1:8774/v2/aedc849c2c1742b8b1077c85d609b127/servers/f9fb672b-f2e6-4303-b7d1-2c5aa324170f 0.182s
}}}
Traceback (most recent call last):
  File ""tempest/api/compute/servers/test_delete_server.py"", line 97, in test_delete_server_while_in_verify_resize_state
    resp, server = self.create_test_server(wait_until='ACTIVE')
  File ""tempest/api/compute/base.py"", line 247, in create_test_server
    raise ex
BadRequest: Bad request
Details: {'message': 'The server could not comply with the request since it is either malformed or otherwise incorrect.', 'code': '400'}"
1449,1334164,nova,48de2895b9a550a0944b31212349275605a4061d,1,1,,Bug #1334164 “nova error migrating VMs with floating ips,"Seeing this in conductor logs when migrating a VM with a floating IP assigned:
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher Traceback (most recent call last):
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/oslo/messaging/rpc/dispatcher.py"", line 133, in _dispatch_and_reply
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     incoming.message))
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/oslo/messaging/rpc/dispatcher.py"", line 176, in _dispatch
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     return self._do_dispatch(endpoint, method, ctxt, args)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/oslo/messaging/rpc/dispatcher.py"", line 122, in _do_dispatch
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     result = getattr(endpoint, method)(ctxt, **new_args)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/nova/conductor/manager.py"", line 1019, in network_migrate_instance_start
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     migration)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/nova/conductor/manager.py"", line 527, in network_migrate_instance_start
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     self.network_api.migrate_instance_start(context, instance, migration)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/nova/network/api.py"", line 94, in wrapped
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     return func(self, context, *args, **kwargs)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/nova/network/api.py"", line 543, in migrate_instance_start
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     self.network_rpcapi.migrate_instance_start(context, **args)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/nova/network/rpcapi.py"", line 350, in migrate_instance_start
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     floating_addresses=floating_addresses)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/oslo/messaging/rpc/client.py"", line 150, in call
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     wait_for_reply=True, timeout=timeout)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/oslo/messaging/transport.py"", line 90, in _send
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     timeout=timeout)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/oslo/messaging/_drivers/amqpdriver.py"", line 409, in send
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     return self._send(target, ctxt, message, wait_for_reply, timeout)
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher   File ""/usr/lib/python2.6/site-packages/oslo/messaging/_drivers/amqpdriver.py"", line 402, in _send
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher     raise result
2014-06-23 09:22:38.899 20314 TRACE oslo.messaging.rpc.dispatcher AttributeError: 'FixedIP' object has no attribute '_sa_instance_state'"
1450,1334264,neutron,60fc1f64fabd86c38846c76785255c523a98b331,1,1,"“Previously ovs-agent exited with exit code 1 after SIGTERM was received.
    SIGTERM should shutdown agent gracefully and exit code should be 0.” (320b9bd196a87f58229000c6a545a4911340c9ae)",openvswitch agent exits with exit code 1 when hand...,"SIGTERM should be handled properly and agent should exit with 0.
https://github.com/openstack/neutron/blob/master/neutron/plugins/openvswitch/agent/ovs_neutron_agent.py#L1444"
1451,1334278,nova,2e6b2404155156ca336dadeacc8874645ca07bfc,1,1,,limits with tenant parameter returns wrong maxTota...,"When querying for the ""absolute limits"" of a specific tenant
the maxTotal* values reported aren't correct.
How to reproduce:
for example using devstack...
OS_TENANT_NAME=demo (11b2b129994844798c98f437d9809a9c)
OS_USERNAME=demo
$nova absolute-limits
+-------------------------+-------+
| Name                    | Value |
+-------------------------+-------+
| maxServerMeta           | 128   |
| maxPersonality          | 5     |
| maxImageMeta            | 128   |
| maxPersonalitySize      | 10240 |
| maxTotalRAMSize         | 1000  |
| maxSecurityGroupRules   | 20    |
| maxTotalKeypairs        | 100   |
| totalRAMUsed            | 128   |
| maxSecurityGroups       | 10    |
| totalFloatingIpsUsed    | 0     |
| totalInstancesUsed      | 2     |
| totalSecurityGroupsUsed | 1     |
| maxTotalFloatingIps     | 10    |
| maxTotalInstances       | 10    |    <-----------------------
| totalCoresUsed          | 2     |
| maxTotalCores           | 10    |   <-----------------------
+-------------------------+-------+
OS_TENANT_NAME=admin (b0f08277004b43aab516ae7dbf36ff51)
OS_USERNAME=admin
$nova absolute-limits
+-------------------------+--------+
| Name                    | Value  |
+-------------------------+--------+
| maxServerMeta           | 128    |
| maxPersonality          | 5      |
| maxImageMeta            | 128    |
| maxPersonalitySize      | 10240  |
| maxTotalRAMSize         | 151200 |
| maxSecurityGroupRules   | 20     |
| maxTotalKeypairs        | 100    |
| totalRAMUsed            | 1152   |
| maxSecurityGroups       | 10     |
| totalFloatingIpsUsed    | 0      |
| totalInstancesUsed      | 18     |
| totalSecurityGroupsUsed | 1      |
| maxTotalFloatingIps     | 10     |
| maxTotalInstances       | 30     |
| totalCoresUsed          | 18     |
| maxTotalCores           | 30     |
+-------------------------+--------+
$nova absolute-limits --tenant 11b2b129994844798c98f437d9809a9c
+-------------------------+--------+
| Name                    | Value  |
+-------------------------+--------+
| maxServerMeta           | 128    |
| maxPersonality          | 5      |
| maxImageMeta            | 128    |
| maxPersonalitySize      | 10240  |
| maxTotalRAMSize         | 151200 |
| maxSecurityGroupRules   | 20     |
| maxTotalKeypairs        | 100    |
| totalRAMUsed            | 128    |
| maxSecurityGroups       | 10     |
| totalFloatingIpsUsed    | 0      |
| totalInstancesUsed      | 2      |
| totalSecurityGroupsUsed | 1      |
| maxTotalFloatingIps     | 10     |
| maxTotalInstances       | 30     |     <-------------------
| totalCoresUsed          | 2      |
| maxTotalCores           | 30     |    <-------------------
+-------------------------+--------+
note: arrows show the wrong values.
Seems that maxTotal* shows the values for the current tenant and not what is specified by ""--tenant""
as expected.
tested in havana and icehouse-1"
1452,1334345,nova,9a01e62693a28a73120544b27ee2104558e0250e,1,1,,Bug #1334345 “Unexpected task state,"It appears that nova compute is expecting (in a number of cases) an instance to be in powering-off state, but the state is actually none.  This appears to have a wide range of failure modes.
I'm seeing this ~2800 times in the last 7 days
http://logstash.openstack.org/#eyJzZWFyY2giOiJ0YWdzOlwic2NyZWVuLW4tY3B1LnR4dFwiIEFORCBtZXNzYWdlOlwib3Nsby5tZXNzYWdpbmcucnBjLmRpc3BhdGNoZXIgVW5leHBlY3RlZFRhc2tTdGF0ZUVycm9yOiBVbmV4cGVjdGVkIHRhc2sgc3RhdGU6IGV4cGVjdGluZyAodSdwb3dlcmluZy1vZmYnLCkgYnV0IHRoZSBhY3R1YWwgc3RhdGUgaXMgTm9uZVwiIEFORCBidWlsZF9zdGF0dXM6XCJGQUlMVVJFXCIiLCJmaWVsZHMiOltdLCJvZmZzZXQiOjAsInRpbWVmcmFtZSI6IjYwNDgwMCIsImdyYXBobW9kZSI6ImNvdW50IiwidGltZSI6eyJ1c2VyX2ludGVydmFsIjowfSwibW9kZSI6IiIsImFuYWx5emVfZmllbGQiOiIiLCJzdGFtcCI6MTQwMzcxMTkxODcxNH0=
Example traceback:
UnexpectedTaskStateError: Unexpected task state: expecting (u'powering-off',) but the actual state is None
 to caller
2014-06-25 05:01:31.058 ERROR oslo.messaging._drivers.common [req-ae166761-731e-4ead-b9da-eb8e8b1cf6af None None]
Traceback (most recent call last):
  File ""/usr/local/lib/python2.7/dist-packages/oslo/messaging/rpc/dispatcher.py"", line 134, in _dispatch_and_reply
    incoming.message))
  File ""/usr/local/lib/python2.7/dist-packages/oslo/messaging/rpc/dispatcher.py"", line 177, in _dispatch
    return self._do_dispatch(endpoint, method, ctxt, args)
  File ""/usr/local/lib/python2.7/dist-packages/oslo/messaging/rpc/dispatcher.py"", line 123, in _do_dispatch
    result = getattr(endpoint, method)(ctxt, **new_args)
  File ""/opt/stack/new/nova/nova/exception.py"", line 88, in wrapped
    payload)
  File ""/opt/stack/new/nova/nova/openstack/common/excutils.py"", line 82, in __exit__
    six.reraise(self.type_, self.value, self.tb)
  File ""/opt/stack/new/nova/nova/exception.py"", line 71, in wrapped
    return f(self, context, *args, **kw)
  File ""/opt/stack/new/nova/nova/compute/manager.py"", line 278, in decorated_function
    LOG.info(_(""Task possibly preempted: %s"") % e.format_message())
  File ""/opt/stack/new/nova/nova/openstack/common/excutils.py"", line 82, in __exit__
    six.reraise(self.type_, self.value, self.tb)
  File ""/opt/stack/new/nova/nova/compute/manager.py"", line 272, in decorated_function
    return function(self, context, *args, **kwargs)
  File ""/opt/stack/new/nova/nova/compute/manager.py"", line 336, in decorated_function
    return function(self, context, *args, **kwargs)
  File ""/opt/stack/new/nova/nova/compute/manager.py"", line 314, in decorated_function
    kwargs['instance'], e, sys.exc_info())
  File ""/opt/stack/new/nova/nova/openstack/common/excutils.py"", line 82, in __exit__
    six.reraise(self.type_, self.value, self.tb)
  File ""/opt/stack/new/nova/nova/compute/manager.py"", line 302, in decorated_function
    return function(self, context, *args, **kwargs)
  File ""/opt/stack/new/nova/nova/compute/manager.py"", line 2346, in stop_instance
    instance.save(expected_task_state=task_states.POWERING_OFF)
  File ""/opt/stack/new/nova/nova/objects/base.py"", line 187, in wrapper
    ctxt, self, fn.__name__, args, kwargs)
  File ""/opt/stack/new/nova/nova/conductor/rpcapi.py"", line 354, in object_action
    objmethod=objmethod, args=args, kwargs=kwargs)
  File ""/usr/local/lib/python2.7/dist-packages/oslo/messaging/rpc/client.py"", line 152, in call
    retry=self.retry)
  File ""/usr/local/lib/python2.7/dist-packages/oslo/messaging/transport.py"", line 90, in _send
    timeout=timeout, retry=retry)
  File ""/usr/local/lib/python2.7/dist-packages/oslo/messaging/_drivers/amqpdriver.py"", line 401, in send
    retry=retry)
  File ""/usr/local/lib/python2.7/dist-packages/oslo/messaging/_drivers/amqpdriver.py"", line 392, in _send
    raise result
UnexpectedTaskStateError_Remote: Unexpected task state: expecting (u'powering-off',) but the actual state is None
Traceback (most recent call last):
  File ""/opt/stack/new/nova/nova/conductor/manager.py"", line 404, in _object_dispatch
    return getattr(target, method)(context, *args, **kwargs)
  File ""/opt/stack/new/nova/nova/objects/base.py"", line 196, in wrapper
    return fn(self, ctxt, *args, **kwargs)
  File ""/opt/stack/new/nova/nova/objects/instance.py"", line 473, in save
    columns_to_join=_expected_cols(expected_attrs))
  File ""/opt/stack/new/nova/nova/db/api.py"", line 780, in instance_update_and_get_original
    columns_to_join=columns_to_join)
  File ""/opt/stack/new/nova/nova/db/sqlalchemy/api.py"", line 164, in wrapper
    return f(*args, **kwargs)
  File ""/opt/stack/new/nova/nova/db/sqlalchemy/api.py"", line 2229, in instance_update_and_get_original
    columns_to_join=columns_to_join)
  File ""/opt/stack/new/nova/nova/db/sqlalchemy/api.py"", line 2280, in _instance_update
    actual=actual_state, expected=expected)
UnexpectedTaskStateError: Unexpected task state: expecting (u'powering-off',) but the actual state is None"
1453,1334412,neutron,a630b3bae84091f0ff1029a87e3fc27eb9d7f5e3,0,0,"Feature. “Since nova notifications introduce a run-time dependency on novaclient, there should be an external sanity check added that tests the running systems ability to import neutron.notifiers.nova.”",Add an external sanity check for nova notification...,"Since nova notifications introduce a run-time dependency on novaclient, there should be an external sanity check added that tests the running systems ability to import neutron.notifiers.nova."
1454,1334651,nova,2f3d774eb51eac9a370813362047a2cb3d124d86,1,1,,Nova api service outputs error messages when SIGHU...,"When SIGHUP signal is send to nova-api service, it stops all the nova-api processes and while restarting the nova-api processes, it throws AttributeError: 'WSGIService' object has no attribute 'reset'.
2014-06-24 15:52:55.185 CRITICAL nova [-] AttributeError: 'WSGIService' object has no attribute 'reset'
2014-06-24 15:52:55.185 TRACE nova Traceback (most recent call last):
2014-06-24 15:52:55.185 TRACE nova   File ""/usr/local/bin/nova-api"", line 10, in <module>
2014-06-24 15:52:55.185 TRACE nova     sys.exit(main())
2014-06-24 15:52:55.185 TRACE nova   File ""/opt/stack/nova/nova/cmd/api.py"", line 56, in main
2014-06-24 15:52:55.185 TRACE nova     launcher.launch_service(server, workers=server.workers or 1)
2014-06-24 15:52:55.185 TRACE nova   File ""/opt/stack/nova/nova/openstack/common/service.py"", line 340, in launch_service
2014-06-24 15:52:55.185 TRACE nova     self._start_child(wrap)
2014-06-24 15:52:55.185 TRACE nova   File ""/opt/stack/nova/nova/openstack/common/service.py"", line 324, in _start_child
2014-06-24 15:52:55.185 TRACE nova     launcher.restart()
2014-06-24 15:52:55.185 TRACE nova   File ""/opt/stack/nova/nova/openstack/common/service.py"", line 145, in restart
2014-06-24 15:52:55.185 TRACE nova     self.services.restart()
2014-06-24 15:52:55.185 TRACE nova   File ""/opt/stack/nova/nova/openstack/common/service.py"", line 478, in restart
2014-06-24 15:52:55.185 TRACE nova     restart_service.reset()
2014-06-24 15:52:55.185 TRACE nova AttributeError: 'WSGIService' object has no attribute 'reset'
2014-06-24 15:52:55.185 TRACE nova
Steps to reproduce:
1. Run nova-api service as daemon.
2. Send SIGHUP signal to nova-api service
   kill -1 <parent_process_id_of_nova_api>"
1455,1334708,neutron,3709a1be92257daccba3f2506bea6d63f732564a,1,1,,NSX - Floating IP status does not transition corre...,"This patch verifies Floating IP status is updated correctly according to blue print.
https://review.openstack.org/#/c/102700/
https://blueprints.launchpad.net/neutron/+spec/fip-op-status
VMWWare-Minesweeper fails consistently. The Jenkins gates pass ok
Please check"
1457,1334774,glance,834e1f2150c6f2afd92036e6b7f53afee4006682,1,0,"“upload_utils is concatenating str and Message objects which doesn't work
on python 2, so change the str to a unicode object.”",test_quota unit tests failing with UnicodeError fr...,"I'm seeing something like this in many unrelated changes:
2014-06-26 15:55:57.452 | FAIL: glance.tests.unit.test_quota.TestImageLocationQuotas.test_add_too_many_image_locations
2014-06-26 15:55:57.452 | tags: worker-0
2014-06-26 15:55:57.452 | ----------------------------------------------------------------------
2014-06-26 15:55:57.452 | Traceback (most recent call last):
2014-06-26 15:55:57.452 |   File ""glance/tests/unit/test_quota.py"", line 568, in test_add_too_many_image_locations
2014-06-26 15:55:57.452 |     self.assertIn('Attempted: 2, Maximum: 1', str(exc))
2014-06-26 15:55:57.452 |   File ""glance/openstack/common/gettextutils.py"", line 333, in __str__
2014-06-26 15:55:57.452 |     raise UnicodeError(msg)
2014-06-26 15:55:57.452 | UnicodeError: Message objects do not support str() because they may contain non-ascii characters. Please use unicode() or translate() instead.
http://logs.openstack.org/63/102863/1/check/gate-glance-python27/6ad16a3/console.html
http://logstash.openstack.org/#eyJzZWFyY2giOiJtZXNzYWdlOlwiVW5pY29kZUVycm9yOiBNZXNzYWdlIG9iamVjdHMgZG8gbm90IHN1cHBvcnQgc3RyKCkgYmVjYXVzZSB0aGV5IG1heSBjb250YWluIG5vbi1hc2NpaSBjaGFyYWN0ZXJzLiBQbGVhc2UgdXNlIHVuaWNvZGUoKSBvciB0cmFuc2xhdGUoKSBpbnN0ZWFkLlwiIEFORCB0YWdzOmNvbnNvbGUgQU5EIHByb2plY3Q6XCJvcGVuc3RhY2svZ2xhbmNlXCIiLCJmaWVsZHMiOltdLCJvZmZzZXQiOjAsInRpbWVmcmFtZSI6IjYwNDgwMCIsImdyYXBobW9kZSI6ImNvdW50IiwidGltZSI6eyJ1c2VyX2ludGVydmFsIjowfSwic3RhbXAiOjE0MDM4MDQ5ODkwMDZ9
There is a gettextutils sync here: https://review.openstack.org/#/c/91047/
But that didn't hit this in the check queue, but hit it after being approved."
1458,1334922,neutron,54ffa26ce8e13ce0f77baae7b29bb793eb98f845,0,0,Bug in test,agent functional tests reference incorrect MAX_LEN...,"File ""neutron/neutron/tests/functional/agent/linux/base.py"", line 59, in create_resource
    name = self.get_rand_name(n_const.DEV_NAME_MAX_LEN, name_prefix)
AttributeError: 'module' object has no attribute 'DEV_NAME_MAX_LEN'"
1459,1334938,nova,7028f074202a59111f461b9fa935f44b6d118f41,1,1,,established floating ip connection won't get disco...,"Established connections via floating ip won't get disconnected after we disassociating that floating ip.
As mentioned in maillist by Vish, we should move clean_conntrack() from migration code to  remove_floating_ip.
https://github.com/openstack/nova/blob/master/nova/network/floating_ips.py#L575"
